Antibiotic_Family	Gene	CAR1_ita_i	CAR2_ita_i	CAR3_ita_i	CAR4_ita_i	CD1_ita_i	CD2_ita_i	CD3_ita_i	CD4_ita_i	CS1_ita_i	CS2_ita_i	CS3_ita_i	CS4_ita_i	DD1_ita_i	DD2_ita_i	DD3_ita_i	DD4_ita_i	DS1_ita_i	DS2_ita_i	DS3_ita_i	DS4_ita_i
Beta-lactam	blaOXA-78_1_AY862132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-79_1_EU019534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-80_1_EU019535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-82_1_DQ987479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-83_1_DQ309277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-84_1_DQ309276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-85_1_JANA01000064	0.0455024802491934	0	0	0	0.0317954913993196	0	0	0	0.0758740078714731	0.0559115881239314	0	0.228450458614296	0	0	0	0.03286180153391	0	0	0	0
Beta-lactam	blaOXA-86_1_DQ149247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-87_1_DQ348075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-88_1_DQ392963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-89_1_DQ445683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-90_1_EU547443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-91_1_DQ519086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-92_1_DQ335566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-93_1_DQ519087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-94_1_DQ519088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-95_1_DQ519089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-96_1_DQ519090	0	0	0	0	0	0.0537905848618018	0	0	0	0	0	0	0.0451084162741783	0	0.06225065306382	0.03286180153391	0	0.0957072476083835	0.0973457544352754	0
Beta-lactam	blaOXA-97_1_EF102240	0.0910049604983868	0	0	0	0	0.0268952924309009	0	0	0.0758740078714731	0	0	0.152300305742864	0	0.0265751100973592	0	0	0	0.0957072476083835	0.0324485848117585	0
Beta-lactam	blaOXA-98_1_EU255288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-99_1_DQ888718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-100_1_AM231720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-101_1_AM412777	0	0	0	0	0.0317954913993196	0.0268952924309009	0	0.0224003407719041	0	0	0	0	0.135325248822535	0.132875550486796	0.18675195919146	0.0985854046017301	0.209063323660496	0	0.259588678494068	0.619977215837318
Beta-lactam	blaOXA-102_1_NZ_LWGP01000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-103_1_APQF01000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-104_1_EF581285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-106_1_EF650032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-107_1_LAVJ01000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-108_1_EF650034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-109_1_EF650035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-110_1_EF650036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-111_1_EF650037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-112_1_EF650038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-113_1_EF653400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114a_1_EU188842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114b_1_HM056040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114c_1_HM056041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114d_1_HM104633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114e_1_HM104634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114f_1_HM368375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-114g_1_HM368376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-115_1_EU029998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-116_1_EU220744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-117_1_GQ423625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-118_1_AF371964	0	0	0	0	0	0.0537905848618018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-119_1_DQ767903	0.0455024802491934	0	0	0	0	0.134476462154504	0	0.0448006815438082	0.0758740078714731	0	0	0	0	0	0.06225065306382	0	0	0	0	0
Beta-lactam	blaOXA-120_1_EU255289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-121_1_EU255290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-122_1_EU255291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-123_1_EU255292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-124_1_EU255293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-125_1_EU255294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-126_1_EU255295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-127_1_EU255296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-128_1_EU375515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-129_1_FJWZ01000025	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-130_1_EU547445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-131_1_EU547446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-132_1_EU547447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-133_1_EU571228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-134_1_HQ122933	0	0	0	0	0.540523353788433	0.161371754585405	0.140579098727717	0.0448006815438082	2.95908630698745	1.90099399621367	1.33206058116376	0.0761501528714319	0	0	0.03112532653191	0.03286180153391	0.209063323660496	0.287121742825151	0.292037263305826	0.123995443167464
Beta-lactam	blaOXA-136_1_EU086831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-137_1_EU086834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-138_1_EU670845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-139_1_AM991978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-141_1_EF552405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-142_1_LC169567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-143_1_GQ861437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-144_1_FJ872530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-145_1_FJ790516	0	0	0	0	0	0	0	0	0	0	0	0	0.0451084162741783	0	0.03112532653191	0	0.052265830915124	0	0.0648971696235169	0
Beta-lactam	blaOXA-146_1_FJ194494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-147_1_FJ848783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112532653191	0	0.104531661830248	0	0	0.0619977215837318
Beta-lactam	blaOXA-148_1_GQ853679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-149_1_GQ853680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-150_1_GQ853681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-151_1_CP009553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-152_1_KP771980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-153_1_KP771981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-154_1_KP771982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-155_1_KP771983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-156_1_KP771984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-157_1_KP771985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-158_1_KP771986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-159_1_KP771987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-160_1_GU199038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-161_1_GQ202693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-162_1_GU197550	0	0	0	0	0	0.0806858772927027	0	0	0	0	0	0	0	0	0	0	0	0	0.0324485848117585	0.0619977215837318
Beta-lactam	blaOXA-163_1_HQ700343	0	0	0	0	0.0317954913993196	0.0268952924309009	0	0	0	0	0	0	0.0451084162741783	0	0	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-164_1_GU831575	0.0910049604983868	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0.0265751100973592	0.03112532653191	0.03286180153391	0	0.143560871412575	0	0.0309988607918659
Beta-lactam	blaOXA-165_1_HM488986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-166_1_HM488987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-167_1_HM488988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-168_1_HM488989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-169_1_HM488990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-170_1_HM488991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-171_1_HM488992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-172_1_HM113558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-173_1_HM113559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-174_1_HM113560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-175_1_HM113561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-176_1_HM113562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-177_1_HM113563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-178_1_HM113564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-179_1_HM570035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-180_1_HM570036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-181_1_CM004561	0.0455024802491934	0	0	0	0	0	0	0	0	0	0	0	0.0451084162741783	0.0797253302920777	0.18675195919146	0.0657236030678201	0.365860816405868	0.0957072476083835	0.0324485848117585	0
Beta-lactam	blaOXA-182_1_HM640278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-183_1_HQ111474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-184_1_JQ396378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-185_1_JQ396379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-192_1_JF273470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-193_1_CP013032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-194_1_HQ425492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-195_1_HQ425493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-196_1_HQ425494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-197_1_HQ425495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-198_1_HQ634775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-199_1_JN704570	0.0455024802491934	0	0	0	0	0	0	0	0	0	0	0	0	0.0531502201947185	0.06225065306382	0.03286180153391	0.052265830915124	0	0	0
Beta-lactam	blaOXA-200_1_HQ734811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-201_1_HQ734812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-202_1_HQ734813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-203_1_HQ998857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-204_1_KP027885	0.182009920996774	0	0	0	0.0635909827986392	0.322743509170811	0	0	0.227622023614419	0.111823176247863	0.09514718436884	0.0761501528714319	0.0451084162741783	0	0.21787728572337	0.0657236030678201	0.052265830915124	0.143560871412575	0.162242924058792	0.15499430395933
Beta-lactam	blaOXA-205_1_JF800667	0	0	0	0	0	0.0268952924309009	0.0200827283896739	0	0	0.0559115881239314	0	0	0.0451084162741783	0.0797253302920777	0.03112532653191	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-206_1_AB634250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-207_1_LLFS01000355	0	0	0	0	0	0	0.0200827283896739	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-208_1_KF305665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-209_1_JF268688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112532653191	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-210_1_JF795487	0	0	0	0	0	0	0	0	0	0	0	0.0761501528714319	0	0.0265751100973592	0	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-211_1_JN861779	1.27406944697742	2.55399518273942	2.09544324911048	2.02181130030772	2.82979873453944	2.77021512038279	0.803309135586954	1.18721806091092	29.8184850934889	4.86430816678203	9.60986562125284	2.28450458614296	0.586409411564318	0.956703963504933	2.05427155110606	1.15016305368685	0.836253294641984	2.53624206162216	4.70504479770498	1.98392709067942
Beta-lactam	blaOXA-212_1_JN861780	1.00105456548226	4.25665863789903	4.19088649822097	2.52726412538465	1.6215700613653	1.69440342314676	1.32546007371847	0.672010223157123	27.6940128730877	5.42342404802134	6.51758212926554	1.59915321030007	0.315758913919248	0.398626651460389	2.24102351029752	1.21588665675467	1.77703825111422	2.72765655683893	2.56343820012892	1.33295101405023
Beta-lactam	blaOXA-213_1_JN861781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-214_1_JN861782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-215_1_JN861783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-216_1_FR865168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-217_1_JN603240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-219_1_JN215211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-223_1_JN248564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-224_1_JN412067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06225065306382	0	0	0	0	0
Beta-lactam	blaOXA-225_1_JN638887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-226_1_FJ617207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-228_1_JQ422053	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-229_1_JQ422052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-230_1_JQ422054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-231_1_JQ326200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-232_1_JX423831	0.182009920996774	0	0	0	0	0.0268952924309009	0	0	0.0758740078714731	0	0	0	0	0	0	0.0657236030678201	0	0.0478536238041918	0.0324485848117585	0
Beta-lactam	blaOXA-233_1_KJ657570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-234_1_NG_050607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-235_1_JQ820240	0.0455024802491934	0	0	0	0	0	0	0	0	0	0	0	0.0451084162741783	0	0	0	0	0	0	0
Beta-lactam	blaOXA-236_1_JQ820242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-237_1_JQ820241	0.0455024802491934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0478536238041918	0	0
Beta-lactam	blaOXA-239_1_JQ837239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-240_1_JX089628	0	0	0	0	0	0.0268952924309009	0.0200827283896739	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-241_1_JX025021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-242_1_JX025022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-243_1_AFRQ01000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-244_1_KP659189	0	0	0	0	0	0	0	0	0	0	0	0.0761501528714319	0	0	0.03112532653191	0.03286180153391	0	0	0	0
Beta-lactam	blaOXA-245_1_JX438001	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0	0	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-246_1_EU886980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-247_1_JX893517	0	0	0	0	0	0.107581169723604	0	0	0.0758740078714731	0	0	0	0.0451084162741783	0	0.03112532653191	0	0	0	0.0324485848117585	0
Beta-lactam	blaOXA-248_1_HE963769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-249_1_HE963770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-250_1_HE963771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-251_1_JN118546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-252_1_NG_050608	0.0455024802491934	0	0	0	0.0953864741979587	0.107581169723604	0	0	0	0	0.04757359218442	0	0	0	0.0933759795957299	0.0985854046017301	0.104531661830248	0	0.0648971696235169	0.15499430395933
Beta-lactam	blaOXA-253_1_KC479324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-254_1_AB781687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-255_1_KC479325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-256_1_HE616889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-257_1_KC567681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-258_1_HE614014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-259_1_KF057028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-260_1_APOR01000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-261_1_APQV01000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-262_1_APRA01000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-263_1_APQY01000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-264_1_APQQ01000012	0	0	0	0	0	0.0268952924309009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-265_1_APQR01000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-266_1_APPO01000008	0	0	0	0	0	0.0537905848618018	0	0	0.227622023614419	0	0	0	0	0	0	0	0	0.0478536238041918	0	0
Beta-lactam	blaOXA-267_1_APQH01000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-268_1_APOE01000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-269_1_APQJ01000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-270_1_APQM01000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-271_1_APQO01000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-272_1_LSAL01000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-273_1_APQN01000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-274_1_APOS01000038	0	0	0	0	0	0	0	0	0.0758740078714731	0.0559115881239314	0.04757359218442	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-275_1_APPJ01000001	0	0	0	0	0	0	0	0	0.151748015742946	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-276_1_APPI01000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-277_1_APPQ01000011	0	0	0	0	0	0	0	0	0.151748015742946	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-278_1_KC771279	0	0	0	0	0.0953864741979587	0	0	0	0.151748015742946	0.0559115881239314	0.04757359218442	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-279_1_APOM01000058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-lactam	blaOXA-280_1_APPZ01000001	1.63808928897096	2.12832931894952	0	1.01090565015386	1.71695653556326	1.66750813071585	0.923805505924997	1.1200170385952	21.3964702197554	5.98253992926066	7.94478989479814	2.58910519762868	1.17281882312864	0.876978633212855	2.8012793878719	1.54450467209377	0.993050787387356	2.96692467585989	3.50444715966991	1.51894417880143
